Name Url,Full Name,Primary Job Title,Location,Location 1,CB Rank (Person),First Name,Last Name,Gender,Biography,Primary Organization,LinkedIn
https://www.crunchbase.com/person/abdulhamid-al-omar,Abdulhamid Al Omar,CEO,Kuwait,Kuwait,695,Abdulhamid,Al Omar,Male,"Abdulhamid is the CEO of Talabat, the leading online food delivery e-Commerce in the GCC. The firm evolved from a Kuwaiti based start-up to become a market leader in its space. He joined Talabat at an early stage and contributed to its growth from his post as head of Business development and Product. In 2015, Rocket Internet acquired Talabat for 170m USD, representing the largest Internet technology acquisition in the Middle East till date. Started his career in the IT and the Banking industries, and prior to joining Talabat he was the e-Channels team lead for Kuwait Finance House, one of the leading Islamic banks in the Middle East. Abdulhamid received his MBA from the University of Leeds with a BSc in Computer Science.",Talabat,
https://www.crunchbase.com/person/dr-abdulla-al-humaidi,Dr. Abdulla Al-Humaidi,Founder & CEO,Kuwait,Kuwait,"1,338",Dr. Abdulla,Al-Humaidi,Male,"Dr Abdullah Al-Humaidi established KEH in 2008 and now holds the position of CEO. He has acted as CEO, Executive Vice Chairman and Chairman of several companies in Kuwait and Saudi Arabia and is also responsible for the investment strategy for two companies listed on the Kuwait Stock Exchange; Al Mudon and Remal. These responsibilities include investments in a variety of business sectors, primarily the medical, leisure and hotel sectors, as well as in a number of countries in addition to Kuwait, most notably the UK and Egypt.

Prior to his involvement with KEH, Dr Al-Humaidi studied medicine for seven years at the Royal College of Surgeons in Dublin, Ireland.",Kuwaiti European Holding Company,
https://www.crunchbase.com/person/abdulaziz-loughani,Abdulaziz Al Loughani,Managing Partner,Kuwait,Kuwait,"3,257",Abdulaziz,Al Loughani,Male,"Abdulaziz is co-founder & CEO of Floward, a full-fledged flowers & gifts ecommerce solution servicing the largest customer base in the MENA region. Abdulaziz is also co-founder & Managing Partner at Faith Capital, a venture capital practice that is focused on the MENA region. Previously, Abdulaziz was the founding Executive Vice Chairman of the Kuwait National Fund for SMEs Development, a USD7bn independent public institution responsible for developing the entrepreneurial ecosystem in Kuwait (2013-2017). Prior to this role, he was a co-founder and Managing Partner of Talabat.com<http://Talabat.com> until 2010, and has since then been investing in technology startups and involved in a number of local and regional entrepreneurial initiatives. Abdulaziz has also previously served as Director at Global Capital Management, the alternative investments arm of Global Investment House �Global� where he has played a major role in managing key investments within the Private Equity Group of Global by handling various assignments on corporate restructuring, business planning, deal structuring, due diligence and managing portfolio companies' to exit.  Abdulaziz has served as an executive and member of board on a number of companies within the MENA region in the technology, banking, healthcare, manufacturing, consumer finance, food & beverage and real estate sectors.

Abdulaziz holds a Bachelor's degree - double major in Information Systems and E-Commerce from University of Toledo, and an MBA degree from London Business School.",Faith Capital,https://www.linkedin.com/in/aballoughani
https://www.crunchbase.com/person/ramzi-najjar-6c3a,Ramzi Najjar,Owner,Kuwait,Securita Re,"7,394",Ramzi,Najjar,Male,"Ramzi Najjar is a bestselling award-winning author born on July 25, 1978, in Beirut, Lebanon. He completed his college education at Louise Wegmann College and obtained his BA in Political Science and Public Administration from The American University of Beirut. In 2003, he decided to travel to Kuwait after completing his mandatory military service. Through hard work and commitment, he establishes Securita in 2011, one of the leading companies working in the insurance industry today, and later Securita Re in Lebanon in 2018.",Ammen Online,https://www.linkedin.com/in/ramzi-najjar-ba242260
https://www.crunchbase.com/person/waleed-al-bader,Waleed Al Bader,CEO,Kuwait,,"15,279",Waleed,Al Bader,Male,Waleed Al-Bader is the CEO of Kuwait National Petroleum Company.,Kuwait National Petroleum Company,
https://www.crunchbase.com/person/khadija-oubala,Khadija Oubala,CEO,Kuwait,,"16,912",Khadija,Oubala,Female,Khadija Oubala is the CEO of The Sultan Center. She attended Massachusetts Institute of Technology.,The Sultan Center,https://www.linkedin.com/in/khadija-oubala-162812
https://www.crunchbase.com/person/abdulwahab-ahmad-alnakib,Abdulwahab Ahmad Alnakib,Chairman & CEO,Kuwait,Kuwait,"19,482",Abdulwahab Ahmad,Alnakib,Male,"Abdulwahab Ahmad Alnakib (Wahab for short) is the Chairman and CEO of Noor Holding, a family office.

Wahab was the Chairman and Managing Director of Al-Deera Holding (a company listed on the Kuwait Stock Exchange), the CEO of the Univest Group (which he founded) and the Chairman and CEO of FASTtelco (the largest ISP in Kuwait). He started his career as an investment banker working for United Gulf Management in Boston and Global Investment House in Kuwait. Wahab graduated from the University of San Diego in 1994 with a BA in Business Administration.",Noor Holding,https://www.linkedin.com/in/alnakib/
https://www.crunchbase.com/person/abdulwahab-alessa,Abdulwahab Alessa,�,Kuwait,,"26,149",Abdulwahab,Alessa,Male,"Abdulwahab is a young Kuwaiti with many achievements, most notably the establishment of Boutiqaat.com the largest tech company in Kuwait�s history and one of the largest Social Commerce concepts in the world. He founded OMEDIA Company, the first social media influencer marketing agency in the Middle East. He�s an active member of the Kuwaiti Journalists Association, a member of the New-Kuwait Group which is part of the Supreme Committee for the Marketing of Government Projects and an active Political TV programs presenter since 2007.",,https://www.linkedin.com/in/abdulwahab-alessa-076b416b/
https://www.crunchbase.com/person/noor-boodai,Noor Boodai,Chief Executive Officer,Kuwait,Kuwait,"33,526",Noor,Boodai,Female,Noor Boodai is Chief Executive Officer at Bounce. She attended Kuwait University.,Bounce,https://www.linkedin.com/in/noor-boodai-79788180/
https://www.crunchbase.com/person/alok-chugh-cf6e,Alok Chugh,�,Kuwait,,"35,432",Alok,Chugh,Male,Alok Chugh is the Partner of EY. He also worked at Helios Consulting FZE as CEO.,,https://www.linkedin.com/in/alok-chugh-a7702457/
https://www.crunchbase.com/person/mohammad-alhajeri,Mohammad Alhajeri,Chief Private Equity & Direct Investment Officer,Kuwait,Kuwait,"36,102",Mohammad,Alhajeri,Male,"Highly dedicated professional with strengths in financial analysis, strategic analysis, asset management, financial markets, economics, and project management. This is coupled with professional skill with all technology related aspects.

Specialties:
- Venture Capital
- Private Equity
- Structured Products
- Strategic Planning
- Asset Management",KFH Capital,https://www.linkedin.com/in/malhajeri
https://www.crunchbase.com/person/antoine-jean-daher,Antoine Jean Daher,�,Kuwait,Kuwait,"36,811",Antoine Jean,Daher,Male,Antoine Daher is the CEO of Gulf Bank (KSC). He was Previously Deputy CEO of Gulf Bank in charge of Wholesale Banking and Investments. He attended Cleveland State University.,,
https://www.crunchbase.com/person/abdulla-al-mutawa,Abdulla Al-Mutawa,Co-Founder & Co-CEO,Kuwait,Kuwait,"37,187",Abdulla,Al-Mutawa,Male,Abdullah Al Mutawa is the Co-Founder & Co-CEO at The Taken Seat.,The Taken Seat,https://www.linkedin.com/in/abdullah-al-mutawa-b7150098
https://www.crunchbase.com/person/shaheen-alkhudhari,Shaheen Alkhudhari,Co-Founder & Chairman,Kuwait,Kuwait,"39,473",Shaheen,Alkhudhari,Male,Shaheen Alkhudhari is a Co-Founder at Ajar.,Ajar,https://www.linkedin.com/in/shaheens
https://www.crunchbase.com/person/hicham-hanjik,Hicham Hanjik,�,Kuwait,,"40,323",Hicham,Hanjik,Male,�,,https://www.linkedin.com/in/eng-hicham-hanjik-41bb808a/
https://www.crunchbase.com/person/nawaf-arhamah,Nawaf Arhamah,Chief Financial Officer,Kuwait,,"42,285",Nawaf,Arhamah,Male,Nawaf Arhamah is the CFO at Boubyan Petrochemical Company.,Boubyan Petrochemical Company,https://www.linkedin.com/in/nawafarhamah/
https://www.crunchbase.com/person/mohammed-jaffar,Mohammed Jaffar,Managing Partner,Kuwait,Kuwait,"48,768",Mohammed,Jaffar,Male,Mohammed Jaffar is the Managing Partner at Faith Capital.He attended University of Surrey.,Faith Capital,https://www.linkedin.com/in/mohammed-jaffar-01110a71/
https://www.crunchbase.com/person/alexander-jankuloski,Alexander Jankuloski,CEO,Sabah As Salim,Kuwait,"52,071",Alexander,Jankuloski,Male,Alexander Jankuloski is the current CEO of Kuwait Hospital. He previously worked at Oasis Hospital as a CEO. Alexander attended Monash University.,Kuwait Hospital,https://www.linkedin.com/in/alexander-jankuloski-5a17ba52
https://www.crunchbase.com/person/maha-k-al-ghunaim,Maha K. Al-Ghunaim,Co-Founder and CEO,Kuwait,,"52,870",Maha,K. Al-Ghunaim,Female,Maha Al-Ghunaim is the Co-Founder of Global Investment House. She previously worked at  Kuwait Investment Company as an Assistant General Manager.,Global Investment House,https://www.linkedin.com/in/maha-al-ghunaim-5078b1143
https://www.crunchbase.com/person/ali-al-ebrahim-977b,Ali Al Ebrahim,Founder & CEO,Kuwait,,"53,001",Ali,Al Ebrahim,Male,"Ali Al Ebrahim is the Founder and CEO of Kuwait-based COFE App. The mobile application acts as an online coffee marketplace giving coffee lovers access to coffee chain houses as well as specialty coffee roasters. COFE App was created by Ali in an effort to bring innovation to people�s coffee drinking experience. A coffee enthusiast himself, Ali thinks it is only natural for a business such as COFE App to boom in a market where coffee is not just a beverage but a tradition. Since its establishment in the summer of 2017, COFE App in has received widespread appreciation from users in Kuwait and media across the GCC region.

Ali pursued his undergraduate degree in Business Administration at the University of Missouri, Kansas City (USA) followed by an executive certification in Technology, Operations and Value Chain Management from the Massachusetts Institute of Technology (Sloan School of Management), giving him the academic edge and technical know-how that he would need to establish a niche for himself in the business and technology industries.

Ali has always been a self-starter who believes in the power of technology and how it can add ease and efficiency to people�s lives. He has always sought innovative business ventures, wherein simple ideas and clear visions can change the way people do things. To this end he also founded Tmkeen � an accelerator that aims at creating a healthy ecosystem for entrepreneurial endeavors in Kuwait. Through Tmkeen Ali intends to bridge the gap between global business visionaries to local entrepreneurs. Every year Tmkeen organizes the Youth Empowerment Symposium wherein global business and innovation stalwarts speak to the booming startup community in Kuwait, some of the speakers over the years  include the likes of � Steve Woznik (Co-founder Apple Inc.), Zev Seigl (Co-founder Starbucks Coffee Company), Mitch Lowe (Co-founding Executive of Netflix), Jason Wheeler (Former CFO of Tesla Motors). However, the most noteworthy endeavor undertaken by Tmkeen is the Kipco Tmkeen Award for Young Entrepreneurs, the biggest tech award in the region for young entrepreneurs where winning tech startups receive an award of more than USD 130,000.

Everything Ali does, is done with simplicity at its heart. He believes that technology can add positively to people�s lives.",COFE App,https://www.linkedin.com/in/ali-al-ebrahim-b7025966
https://www.crunchbase.com/person/abbas-hijazi,Abbas Hijazi,Founder & CEO,Kuwait,,"53,599",Abbas,Hijazi,Male,Entrepreneur Investor and CEO in Financial and Invesment Industry.,FinFirst Capital,https://www.linkedin.com/in/abbashijazi
https://www.crunchbase.com/person/abdulla-hassan,Abdulla Hassan,�,Safat,Kuwait,"57,914",Abdulla,Hassan,Male,"Abdulla serves as the CEO of Al Dhow Capital. He drives Al Dhow Capital strategy and is involved in all the investment phases, including exploring investment opportunities, evaluating, negotiating, and selecting. Abdulla has over 17 years of experience in Telecommunications and Technology. Prior joining Al Dhow Capital, Abdulla served as Business Development Director of British Telecom in MENA region and Zajil Company. He also worked as CEO of Wireless Internet Mobile Data which is Kuwait first Wi-Fi Operator. Abdulla serves as board member of several of Al Dhow Capital investments including What3Words, Moteefe, Teragence, ThingTrax, and Board Observer to AppyParking and Schiller Bikes.",,https://www.linkedin.com/in/abdulla-hassan-11979546/
https://www.crunchbase.com/person/ibrahim-al-khulaifi-9f6a,Ibrahim Al-khulaifi,Co-Founder and CTO,Kuwait,,"59,289",Ibrahim,Al-khulaifi,Male,Ibrahim Al-khulaifi is the current CTO and Co-Founder of Teeela. He previously worked at Qiblah travel (Formely Dnata Travel) as a Chairman Of The Board. Ibrahim Al-khulaifi attended CBA - Kuwait University.,Teeela,https://www.linkedin.com/in/ibrahim-al-khulaifi
https://www.crunchbase.com/person/sami-eyidilli,Sami Eyidilli,�,Kuwait,,"62,236",Sami,Eyidilli,Male,"Sami Eyidilli currently working as a Digital Banking Manager at National Bank of Kuwait. He is originally from Istanbul, Turkey and currently lives at Kuwait. His professional background expertise on digital marketing consist of sub-fields such as banking, e-commerce and digital agencies. Sami Eyidilli holds an MBA degree from Izmir University of Economics, his previous academic track also includes a BSc degree in the field of Business Administration. Sami writes about technology, mobile, fintech and startups on one of the most popular tech blogs in Turkey Webrazzi.com since 2011. Also he is a blog writer at Harvard Business Review Turkey.",,https://www.linkedin.com/in/samieyidilli/
https://www.crunchbase.com/person/ahmad-salamah,Ahmad Salamah,Co-Founder & CEO,Kuwait,,"63,548",Ahmad,Salamah,Male,�,Bilbayt.com,https://www.linkedin.com/in/ahmad-s-10371a2a/
https://www.crunchbase.com/person/abdulla-alshaya,Abdulla Alshaya,Founder,Kuwait,,"67,456",Abdulla,Alshaya,Male,"Entrepreneur, Angel Investor",Fobe.,https://www.linkedin.com/in/abdulla-alshaya/
https://www.crunchbase.com/person/mahmoud-almarzouq,Mahmoud AlMarzouq,"Assistant Vice President, Private Equity and Direct Investment",Kuwait,,"69,938",Mahmoud,AlMarzouq,Male,"Mahmoud AlMarzouq is an Assistant Vice President, Private Equity and Direct Investment at KFH Capital. He attended the American University of Kuwait.",KFH Capital,https://www.linkedin.com/in/mahmoud-almarzouq-a76a6840/
