Name Url,Full Name,Primary Job Title,Location,Location 1,CB Rank (Person),First Name,Last Name,Gender,Biography,Primary Organization,LinkedIn
https://www.crunchbase.com/person/arja-talakar,Arja Talakar,CEO,Saudi Arabia,,"122,177",Arja,Talakar,Male,�,Siemens,https://www.linkedin.com/in/arja-talakar-915145/
https://www.crunchbase.com/person/ahmed-alzalabani,Ahmed Alzalabani,Founder,Saudi Arabia,,"122,765",Ahmed,Alzalabani,Male,Ahmed Alzalabani is the Founder of Cambassy.,Cambassy,https://www.linkedin.com/in/ahmed-alzalabani-251a3b91/
https://www.crunchbase.com/person/abdullah-al-kanhal,Abdullah Al Kanhal,"SVP, Corporate Affairs",Saudi Arabia,,"124,892",Abdullah,Al Kanhal,Male,Abdullah Al Kanhal serves as the Senior Vice President at STC.,Saudi Telecom Company,https://www.linkedin.com/in/abdullah-al-kanhal-27a7b21/
https://www.crunchbase.com/person/khalid-balkheyour,Badr Alsuwaidan,President & CEO,Riyadh,Saudi Arabia,"127,349",Badr,Alsuwaidan,Male,Badr Alsuwaidan is President & CEO at Arabsat. He previously worked at Saudi Space Commission as Consultant. He attended University at Buffalo in 2004.,Arabsat,
https://www.crunchbase.com/person/abdallah-al-saadan,Abdallah Al Saadan,Senior Vice President of Finance Strategy and Development,Dhahran,Saudi Arabia,"127,447",Abdallah,Al Saadan,Male,"Abdallah has over 30-years of Saudi Aramco experience. During the first 10-years he worked as a process engineer for various technical and operational organizations including the Process & Control Systems Department, Abqaiq Plants, Northern Area & Southern Area Producing, and Riyadh Refinery.

He assumed various supervisory positions in the Process & Control Systems Department, at Uthmaniyah Gas Plant, and in the Facilities Planning Department before he was assigned as Manager of the Pipeline Projects Department.&nbsp; Subsequently he served as the Manager of the Inspection Manager and Facilities Planning Departments.

Abdallah served as the President & CEO of SAMREF from 2002 to 2005, returning to Saudi Aramco in November 2005 as the Manager of the Business Analysis Department.&nbsp; He was appointed Executive Director of Information Technology in 2007 and then Vice President of Information Technology in May 2008. He was appointed Vice President, Gas Operations in April 2009, Vice President, Engineering Services in July 2010, and Vice President of Corporate Planning in August 2011. He assumed his current position in March 2014.

Abdallah is a member of the Management Committee, Corporate Center Committee, Conflict of Interest & Business Ethics Committee, Strategy Council and Management Development & Organization Committee. He is also the Chairman of Services Review Committee, Chairman of Johns Hopkins Aramco Healthcare Company and Chairman of Aramco Trading Company.

Abdallah earned a Bachelor�s degree in Chemical Engineering from King Fahd University of Petroleum and Minerals in 1985 and an MSc degree in Chemical Engineering from the University of Louisiana at Lafayette in 1991. In June 2007 he earned his MBA degree from MIT�s Sloan School of Management. Abdallah is also a graduate of the Saudi Aramco Specialist Development Program in the area of Crude Oil Production & Processing.

Abdallah is a father of three sons and two daughters. He has a special interest in home design and Islamic architecture.",Saudi Aramco,https://www.linkedin.com/pub/khalid-falih/6/595/853
https://www.crunchbase.com/person/waleed-alballaa,Waleed Alballaa,�,Riyadh,Saudi Arabia,"128,397",Waleed,Alballaa,�,�,,https://www.linkedin.com/in/ballaa/
https://www.crunchbase.com/person/samir-m-nawar,Samir M. Nawar,Co-Chief Executive Officer and President,Saudi Arabia,,"128,446",Samir M.,Nawar,Male,Samir M. Nawar is the President and CEO of Petromin. Samir M. Nawar attended King Abdulaziz University.,Petromin,https://www.linkedin.com/in/samir-nawar-7b881237
https://www.crunchbase.com/person/kholoud-almohammadi-24b7,Kholoud Almohammadi,�,Saudi Arabia,,"128,755",Kholoud,Almohammadi,Female,"Kholoud Almohammadi, Venture Partner at Nuwa Capital.",,https://www.linkedin.com/in/kholoud-almohammadi-36433aa8/
https://www.crunchbase.com/person/manar-saud-alomayri,Manar Saud Alomayri,Founder and CEO,Riyadh,Saudi Arabia,"129,808",Manar Saud,Alomayri,Female,�,Dhad,https://www.linkedin.com/in/manarsaudalomayri/
https://www.crunchbase.com/person/saeed-al-jaberi,Saeed Al Jaberi,�,Saudi Arabia,,"131,813",Saeed,Al Jaberi,Male,"Saeed Al Jaberi, is a Saudi angel investor,",,
https://www.crunchbase.com/person/ramzi-samara-2,Ramzi Samara,Co-Founder,Jeddah,Saudi Arabia,"132,430",Ramzi,Samara,Male,�,Meshlytics,
https://www.crunchbase.com/person/asrar-damdam,Asrar Damdam,Founder and CEO,Saudi Arabia,,"133,361",Asrar,Damdam,Female,Asrar Damdam is the Founder and CEO of Uvera. She was a Mentor at Draper University. Shee attended the Effat University.,Uvera,https://www.linkedin.com/in/asrar-damdam-12376744
https://www.crunchbase.com/person/alissa-abdulaziz-ibrahim,Alissa Abdulaziz Ibrahim,Board Member,Saudi Arabia,,"134,355",Alissa,Abdulaziz Ibrahim,Male,�,Savola Group,
https://www.crunchbase.com/person/khalid-al-moammar,Khalid Al-Moammar,President,Riyadh,Saudi Arabia,"135,114",Khalid,Al-Moammar,Male,�,Al Moammar Information Systems Co.,https://www.linkedin.com/in/khalid-al-moammar-746abb44
https://www.crunchbase.com/person/omar-abuhabaya,Omar Abuhabaya,Co-Founder & General Manager,Saudi Arabia,,"136,439",Omar,Abuhabaya,Male,Omar Abuhabaya is the Co-Founder and General Manager at Immensa.,Immensa,https://www.linkedin.com/in/omar-abuhabaya-b1774368
https://www.crunchbase.com/person/tarek-zeitoun,Tarek Zeitoun,�,Riyadh,Saudi Arabia,"136,963",Tarek,Zeitoun,Male,�,,https://www.linkedin.com/in/tarek-zeitoun-9ab83928/
https://www.crunchbase.com/person/ziad-elchaar,Ziad ElChaar,Chief Executive Officer,Riyadh,Saudi Arabia,"136,974",Ziad,ElChaar,Male,"Ziad ElChaar is the Chief Executive Officer of Quara Holding. Prior to that, he was the Chief Executive Officer of international, ventures, and blockchain at Emaar. Ziad attended the American University of Beirut.",Quara Holding,https://www.linkedin.com/in/ziad-elchaar-bb985229
https://www.crunchbase.com/person/fahad-al-fawaz,Fahad Al Fawaz,�,Saudi Arabia,,"137,306",Fahad Al,Fawaz,Male,Fahad Al is chairman & Founder of BayanPay.,,
https://www.crunchbase.com/person/abdulmajeed-alhagbani-a15e,Abdulmajeed Alhagbani,�,Saudi Arabia,,"137,522",Abdulmajeed,Alhagbani,Male,Abdulmajeed Alhagbanimn Head of MENA Securities Investments at PIF.,,https://www.linkedin.com/in/abdulmajeed-alhagbani-281b9549
https://www.crunchbase.com/person/fawaz-alotaibi,Fawaz AlOtaibi,CEO,Riyadh,Saudi Arabia,"138,247",Fawaz,AlOtaibi,Male,"Fawaz AlOtaibi is the Partner, CEO at Awab Holdings. he attended American University of Beirut.",Awab Holdings,https://www.linkedin.com/in/fawaz-alotaibi-431b511b/
https://www.crunchbase.com/person/jamal-jawhari,Jamal Jawhari,�,Saudi Arabia,,"138,321",Jamal,Jawhari,Male,Jamal Jawhari is the founder and CEO of SAFID Co Ltd. He attended the University of Louisville.,,https://www.linkedin.com/in/jamal-jawhari-171a4047
https://www.crunchbase.com/person/muhammad-iqbal-ibrahim,Muhammad Iqbal Ibrahim,Chief Financial Officer and General Manager Finance,Riyadh,Saudi Arabia,"139,636",Muhammad,Iqbal Ibrahim,Male,Muhammad Iqbal Ibrahim is the chief financial officer and general manager of finance at Alinma Bank.,Alinma Bank,https://www.linkedin.com/in/muhammad-iqbal-25704960
https://www.crunchbase.com/person/turki-fahad,Turki Fahad,Founder & CEO,Riyadh,Saudi Arabia,"142,235",Turki,Fahad,Male,An entrepreneur from Saudi Arabia focusing on developing tech startups. The founder of the startup "edintity".,Edintity,http://www.linkedin.com/in/turkifahad
https://www.crunchbase.com/person/esam-alnahdi-af94,Esam Alnahdi,�,Saudi Arabia,,"144,103",Esam,Alnahdi,Male,Esam Alhnahdi is the Board Member/CEO - Co-Founder at Hala.,,
https://www.crunchbase.com/person/badr-al-towaijri,Badr Al Towaijri,�,Saudi Arabia,,"145,710",Badr,Al Towaijri,Male,Badr Al Towaijri is the chief investment officer at Al Towaijri Holding.,,
https://www.crunchbase.com/person/sheikh-hamad-al-sulaiman,Sheikh Hamad Al Sulaiman,�,Saudi Arabia,,"145,814",Sheikh Hamad Al,Sulaiman,Male,Sheikh Hamad Al Sulaiman is the Founder and CEO of Hanco. Sheikh Hamad Al Sulaiman attended Menlo College.,,https://www.linkedin.com/in/hamad-al-sulaiman-bb20b66
https://www.crunchbase.com/person/asim-jamil,Asim Jamil,Co-Founder & CEO,Jeddah,Saudi Arabia,"146,697",Asim,Jamil,Male,�,Qareeb Technologies FZ-LLC,https://www.linkedin.com/in/asim-jamil-a0390583/
https://www.crunchbase.com/person/kyriakos-kyvelos,Kyriakos Kyvelos,Chief Executive Officer,Saudi Arabia,,"148,098",Kyriakos,Kyvelos,Male,Kyriakos Kyvelos is the founder and CEO of the Saudi Investment Group.,Saudi Investment Group,https://www.linkedin.com/in/kyriakos-kyvelos-%E2%96%B2-%F0%9F%8C%90-4884519a/
https://www.crunchbase.com/person/syed-talal-mehdi,Syed Talal Mehdi,�,Riyadh,Saudi Arabia,"149,020",Syed Talal,Mehdi,Male,�,,https://www.linkedin.com/in/syed-talal-mehdi-cfa-417b7313/
https://www.crunchbase.com/person/abdullah-al-zehairi,Abdullah Al-Zehairi,CEO & Founder,Ar Riyadh,Saudi Arabia,"149,897",Abdullah,Al-Zehairi,Male,Abdullah A. is the Founder and CEO at Mayader Limited.  Abdullah attended King Saud University.,Mayader Limited,https://www.linkedin.com/in/abdullah-a-49531915/?originalSubdomain=sa
https://www.crunchbase.com/person/waleed-fatani,Waleed Fatani,�,Saudi Arabia,,"149,992",Waleed,Fatani,Male,Waleed Fatani is a Group CEO at Savola Group.,,https://www.linkedin.com/in/waleed-fatani-70893473/
https://www.crunchbase.com/person/rami-el-ashi,Rami El-Ashi,Founder & CEO,Khobar,Saudi Arabia,"150,348",Rami,El-Ashi,Male,"Rami El-Ashi is a family focused entrepreneur, IKTVA consultant, versatile businessman and author who has a passion for life and innovative business concepts. He enjoys working with other like-minded people to monetize their creative ideas and navigate through the numerous business and creative challenges along the path to strategic growth.

After graduating from Saint Martin�s University, Rami began his career as a Joint Venture Portfolio Statistical Analyst for the world�s largest oil company; Saudi Aramco, where he was quickly promoted to Investment Analyst. After having worked there for 3 years, he was enthusiastically hired by Jarden Corporation as a Sourcing Manager in their Hong Kong office.

Rami graduated with a Pg.D in Financial Engineering from Stanford University in March of 2013. This executive program led by Stanford University�s Faculty of Management Science & Engineering focuses primarily on the following core modules: Investment Science, Investment and Finance in China, Two sided Market: A new Model for Business Innovation, Credit Risk Management & Options Theories and Practice.

In 2014, he moved to Saudi Arabia to take the position of Business Development Manager at Gas and Oil Technologies (GOtech). Rami took this opportunity to further his education yet again by attending a 1 year course at Yale University to study Financial Markets in greater depth.

Rami El-Ashi has lived, worked and traveled to over 30 countries, with residences spread throughout Palestine, Hong Kong, Egypt, Cyprus & Saudi Arabia.",Ashi Capital,https://www.linkedin.com/in/ramielashi/
https://www.crunchbase.com/person/elena-lopez-rubio,Elena Lopez Rubio,Investment Associate,Saudi Arabia,,"150,628",Elena Lopez,Rubio,Female,"Elena Lopez Rubio is an investment associate at KAUST Innovation Fund. She is also the Branch Manager for ING Bank at ING Espa�a & Portugal.

Prior to KAUST, Ms. Rubio is a former Private Banking Sales Agent at CAJA RURAL DE NAVARRA. Elena received a bachelor of science in Business Science and Economics at the University of The Basque Country.",KAUST Innovation Fund,https://www.linkedin.com/in/elena-l%C3%B3pez-rubio-69b48140/
https://www.crunchbase.com/person/mohammed-bin-faisal-al-saud,Mohammed bin Faisal Al Saud,�,Taif,Saudi Arabia,"151,403",Mohammed bin,Faisal Al Saud,Male,Mohammed bin Faisal Al Saud is the founder of Faysal Bank.,,
https://www.crunchbase.com/person/mohammed-alnasyan-5395,Mohammed Alnasyan,�,Riyadh,Saudi Arabia,"152,135",Mohammed,Alnasyan,Male,"Mohammed Alnasyan, Senior Analyst from Impact46.",,https://www.linkedin.com/in/mohammed-alnasyan/
https://www.crunchbase.com/person/johan-hattingh,Johan Hattingh,�,Saudi Arabia,,"152,791",Johan,Hattingh,Male,"Johan Hattingh, Managing Director and Chief Investment Officer of Ashmore Investment Saudi Arabia, previously CEO and CIOof Ashmore Portfoy Yone time A.S., Turkey. He has significant experience in international financial markets. He holds degrees in Economics and Industrial Psychology, masters in International Economics and doctorate in Financial Management. He began his career at Hill Samuel & Co Ltd in 1982 working on project finance and capital markets as manager and director. Johan held senior executive positions at Daiwa Europe Bank Plc, Industrial Bank of Japan, Natwest and ANZ Bank. He also served as non-executive director on various boards.",,https://www.linkedin.com/in/johan-hattingh-b66a7570/?ppe=1
https://www.crunchbase.com/person/nosaibah-alrajhi,No Alr,CEO,Riyadh,Saudi Arabia,"153,107",No,Alr,Other,�,Forus Financial,https://www.linkedin.com/in/nalrajhi
https://www.crunchbase.com/person/abdullah-mohammed-noor-rehaimi,Abdullah Mohammed Noor Rehaimi,Board Member,Saudi Arabia,,"153,237",Abdullah Mohammed Noor,Rehaimi,Male,�,Savola Group,
https://www.crunchbase.com/person/khaled-sharbatly-c6b7,Khaled Sharbatly,�,Saudi Arabia,,"155,681",Khaled,Sharbatly,�,�,,https://www.linkedin.com/in/khaledsharbatly/
https://www.crunchbase.com/person/adel-al-ateeq-e426,Adel Al Ateeq,Chief Executive Officer,Riyadh,Saudi Arabia,"156,408",Adel Al,Ateeq,Male,Adel Al Ateeq is the Chief Executive Officer at Jada Fund of Funds. He attended the University of Pittsburgh Katz Graduate School of Business.,Jada Fund of Funds,https://www.linkedin.com/in/adel-al-ateeq-8a2804164/
https://www.crunchbase.com/person/abdullah-albader,Abdullah Albader,�,Saudi Arabia,,"157,230",Abdullah,Albader,Male,Abdullah Albader is Chief Executive Officer at Almarai .,,https://www.linkedin.com/in/abdullah-albader-2490b65/
https://www.crunchbase.com/person/ali-abussaud,Ali Abussaud,�,Saudi Arabia,,"157,721",Ali,Abussaud,Male,�,,https://www.linkedin.com/in/ali-abussaud-9117bb9/
https://www.crunchbase.com/person/shrooq-al-muhaid,Shrooq Al Muhaid,Senior Partner,Saudi Arabia,,"159,704",Shrooq,Al Muhaid,Female,"Shrooq Abualif Al Muhaid joined Investcorp in 2009 from Jadwa Investment in Saudi Arabia where she was a senior relationship manager. Prior to that, Shrooq worked for Gulf Finance House in the Saudi Arabian Investment Placement team.

Shrooq holds an MBA from University College of Bahrain and a BA in English Literature from Dammam College for Girls.",Investcorp,https://www.linkedin.com/in/shrooq-abualif-almuhaid-a03278a7
https://www.crunchbase.com/person/yasser-joharji-e159,Yasser Joharji,�,Saudi Arabia,,"160,686",Yasser,Joharji,Male,Yasser Joharji currently works as the CEO of Nahdi Medical Co. He previously worked at Unilever as the Managing Director. Yasser Joharji attended King Saud University.,,https://www.linkedin.com/in/yasser-joharji-59b20b15
https://www.crunchbase.com/person/ammar-alkhouli,Ammar Alkhouli,�,Riyadh,Saudi Arabia,"162,954",Ammar,Alkhouli,Male,�,,https://www.linkedin.com/in/ammaralkhouli/
https://www.crunchbase.com/person/nasser-alharthi-19db,Nasser Alharthi,Co-Founder,Riyadh,Saudi Arabia,"163,233",Nasser,Alharthi,Male,�,Brexm,https://www.linkedin.com/in/nasseralharthi
https://www.crunchbase.com/person/ahmed-al-badr,Ahmed Al-Badr,�,Riyadh,Saudi Arabia,"163,552",Ahmed,Al-Badr,Male,"Ahmed Al-Badr (February 14, 1970) is a Consultant of Cosmetic Gynecology, Urogynecology and Pelvic Reconstructive Surgery.",,
https://www.crunchbase.com/person/rajasekaran-gnanamoorthy,Rajasekaran Gnanamoorthy,Co-Founder,Riyadh,Saudi Arabia,"163,628",Rajasekaran,Gnanamoorthy,Male,Rajasekaran Gnanamoorthy is the Co-Founder at Codifygroup. Attended PSG College of Arts and Science.,Codifygroup,https://www.linkedin.com/in/rajasekaran-gnanamoorthy/
https://www.crunchbase.com/person/jonathan-nieman,Jonathan Nieman,�,Dhahran,Saudi Arabia,"163,736",Jonathan,Nieman,Male,"Jonathan is presently the Head of Private Equity at the Saudi Aramco pension fund, where he leads a dedicated investment team with a multi-billion dollar global mandate in allocating to leading private equity and venture capital sponsors through primary and co-investment strategies. Previously, Jon was a member of the senior leadership team at Saudi Aramco Energy Ventures, the corporate venture capital arm of Saudi Aramco, where he was responsible for originating and executing venture investments in the energy sector as part of a global investment strategy.

Prior to Saudi Aramco, Jonathan was a Managing Director of Redline Partners, where he founded the firm�s emerging manager investment activities, taking a proactive role in developing relationships with corporate venture investors and other leading managers in emerging markets. Prior to Redline Partners, Jonathan has held private equity roles at various leading organizations, which have included State Street and the State of Michigan Retirement Systems.

Jonathan holds a Bachelor in Business Administration with a major in finance from Eastern Michigan University, and an MBA from the Kenan-Flagler Business School at the University of North Carolina at Chapel Hill.",,https://www.linkedin.com/in/jpnieman/
https://www.crunchbase.com/person/omar-ahmed-6385,Omar Ahmed,Co-Founder and Executive Manager,Riyadh,Saudi Arabia,"163,768",Omar,Ahmed,Male,�,Glamera,https://www.linkedin.com/in/omarahmed8419/
https://www.crunchbase.com/person/faisal-alqarni,Faisal Alqarni,Co-founder,Riyadh,Saudi Arabia,"164,334",Faisal,Alqarni,Male,Faisal Alqarni is a Co-founder of Malaa Technologies. Faisal Alqarni attended King Saud University.,Mala'a Technologies,https://www.linkedin.com/in/itsalqarni/
https://www.crunchbase.com/person/shabbab-alghamdi,Shabbab Alghamdi,�,Riyadh,Saudi Arabia,"164,766",Shabbab,Alghamdi,Male,"Country Manager, Sales, Marketing & Business Management Leader",,https://www.linkedin.com/in/shabbabalghamdi
https://www.crunchbase.com/person/loaye-al-nahedh,Loaye Al-Nahedh,�,Riyadh,Saudi Arabia,"165,214",Loaye,Al-Nahedh,Male,�,,https://www.linkedin.com/in/loayealnahedh/?originalSubdomain=sa
https://www.crunchbase.com/person/amal-al-dabal,Jamal Al-Dabal,Co-Founder & Board Member,Saudi Arabia,,"165,425",Jamal,Al-Dabal,Male,"Brief Profile http://bit.ly/JKD2021EN

Partial investments in startups https://bit.ly/DHVStartups

Invested in 200+ early-stage market disrupting technology startups globally. I like to invest in DeepTech, EdTech, FinTech, SaaS & B2B. Key to investment are the founders, ability of founding teams to execute & disruptors, solvers of major problems & excellent traction. Also, focus on top co-investors",Arabian Robotics,https://www.linkedin.com/in/jamaldabal/
https://www.crunchbase.com/person/brett-smythe-bfa2,Brett Smythe,Chief Projects Officer,Tabuk,Asia,"165,555",Brett,Smythe,Male,Brett Smythe is the Chief Projects Officer at NEOM and was a Vice President and Managing Director of Construction Services Southeast Asia at AECOM. Brett attended the University of Newcastle.,NeoMedia Technologies,https://www.linkedin.com/in/brett-smythe-03316857
https://www.crunchbase.com/person/basim-albeladi-a5b7,Basim Albeladi,�,Al Madinah,Asia,"165,593",Basim,Albeladi,Male,Basim Albeladi is the Founder and CEO of Labayh. He,,https://www.linkedin.com/in/basimalbeladi/
https://www.crunchbase.com/person/abdullah-almuhanna-abalkhail,Abdullah Almuhanna Abalkhail,Founder and CEO,Riyadh,Saudi Arabia,"165,775",Abdullah Almuhanna,Abalkhail,Male,Abdullah Almuhanna Abalkhail is the Founder and CEO of WhiteHelmet. He attended Thompson Rivers University.,White Helmet,https://www.linkedin.com/in/abdullah-almuhanna-abalkhail
https://www.crunchbase.com/person/francois-pichot,Francois Pichot,Investment Manager,Thuwal,Saudi Arabia,"167,187",Francois,Pichot,Male,"Francois Pichot serves as Investment Manager at KAUST Innovation Fund. He is responsible for managing a portfolio of investments in start-up companies from the Innovation Fund, assess new investment opportunities and recommend investments aligned with the Innovation Fund mission. His current portfolio comprises start-ups in the area of Photonics and optoelectronics (Laser-based lighting and LiFi technology, Quantum Dots-based LED backlighting technology), Biotechnology (state-of-the-art clinical and discovery Genomics, biomimetic 3D bio-printing) and Clean technology (Automated PV panel cleaning technology, Quantum Dots-based PV panels), with an aggregate investment value of 3.9$m.

Prior to this role, Fran�ois was an advisor at the King Abdullah City of Atomic and Renewable Energy, Riyadh, KSA, providing support in process mapping, coaching young project managers, negotiating collaboration agreements with external stakeholders, and working closely with the Ministry of Energy, Industry and Mining to develop Value Chain Local Content strategy and implementation mechanisms for the Kingdom's 700MW Renewable Energy deployment initiative. Before moving to Saudi Arabia, he was a project manager at NovaUCD, University College Dublin TTO/Incubator, with a remit to identify, protect and commercialize University College Dublin's research outputs within the areas of physical sciences and engineering. He was responsible for the development and negotiation of licensing opportunities with industry. He plays a key role in fostering the development of a strong Intellectual Property portfolio and high-tech spin-out companies from the University by supporting business plan and commercialisation roadmap development by advising on how licensed University intellectual property can have maximum strategic impact and by supporting fund-raising for early stage ventures.

Prior to joining University College Dublin, Fran�ois was R&D and QA manager at NTERA Limited, a UCD spin-out company developing electronic displays based on smart hybrid nanomaterials. He was responsible for driving the company's technology roadmap with various stakeholders and ensuring the quality of products leaving its Taiwan-based manufacturing plant. Fran�ois was also a research fellow at the world-renowned US National Renewable Energy Laboratory in Golden, Colorado, working on various fundamental and practical aspects of third generation DSSC photovoltaic cells. Fran�ois is a graduate of ESCOM, a French Ecole d'Ingenieur and graduated with a PhD (Materials Science) from Colorado State University; he also holds a Diploma in Business Finance from the Irish Management Institute.",KAUST Innovation Fund,https://www.linkedin.com/in/francoispichot/
https://www.crunchbase.com/person/ahmad-alabdulkareem,Ahmad Alabdulkareem,Co-Founder & CTO,Riyadh,Saudi Arabia,"168,232",Ahmad,Alabdulkareem,Male,Ahmad Alabdulkareem is the Co-Founder & CTO at intelmatix. He attended Massachusetts Institute of Technology.,Intelmatix,https://www.linkedin.com/in/ahmadkareem/
https://www.crunchbase.com/person/saleh-abdullah-al-zahrani,Saleh Abdullah Al Zahrani,�,Riyadh,Saudi Arabia,"168,555",Saleh Abdullah,Al Zahrani,Male,Saleh Abdullah Al Zahrani is the Chief Technology Officer of STC Solutions. He previously worked at STC as the General Manager of Organization Enablement Application. Saleh Abdullah Al Zahrani attended King Saud University.,,https://www.linkedin.com/in/saleh-alzahrani-7bba4266
https://www.crunchbase.com/person/ayman-alhabib,Ayman Alhabib,Chief Risk Officer,Riyadh,Saudi Arabia,"168,670",Ayman,Alhabib,Male,Ayman Alhabib is the Chief Risk Officer at Emkan Finance. He previously worked as the Head of Credit Portfolio Management at Al-Rajhi Bank. Ayman attended King Fahd University of Petroleum and Minerals and King Saud University.,Emkan Finance,https://www.linkedin.com/in/aymanalhabib
https://www.crunchbase.com/person/eng-nizar-al-hariri,Eng Nizar Al Hariri,�,Saudi Arabia,,"169,849",Eng Nizar,Al Hariri,Male,"Eng. Nizar Al-Hariri comes with over 23 years� of successful track record of business development in both government and private sectors. Experienced across all aspects of business developments from concept to JV set-ups, contractual negotiations and funding arrangements to major project management, strategic planning and organization structuring. He has proven ability in developing business strategies and plans based on exceptional analytical skills, achieving business goals and taking full P&L responsibility. Having worked in SIDF for ten years and managed Capital Advisory Group for five, he has a recognized management and consultancy records appointed him to manage the advisory services for the Economic Offset Program, EOP and Public Investment Fund, PIF between 2003 and 2006. Later, Eng. Al-Hariri was assigned as CEO for CAD Middle East for Pharmaceutical Industries. He was responsible for introducing a ground breaking concept of building the first GMP state-of-the-art Active Pharmaceutical Ingredients (API) facility in Saudi Arabia and the MENA region.

Eng. Nizar Al-Hariri has a BSc in Chemical Engineering from King Saud University, and post graduate from the University of Cambridge, Engineering Dept.  in Design, Manufacture & Management � ACDMM",,https://www.linkedin.com/in/nizar-al-hariri-6a806b9b/
https://www.crunchbase.com/person/sampath-dhamodaran,Sampath Dhamodaran,"Managing Director & Head, Group Enterprise Architecture and Solutioning",Riyadh,Saudi Arabia,"170,657",Sampath,Dhamodaran,Male,�,CIMB,https://www.linkedin.com/in/drsampath/
https://www.crunchbase.com/person/yasser-alahmed,Yasser AlAhmed,Founder,Saudi Arabia,,"171,308",Yasser,AlAhmed,Male,Yasser AlAhmed is the Founder of HAO_SAUDI. He attended King Fahd University of Petroleum and Minerals and the University of Westminster.,HAO_SAUDI,https://www.linkedin.com/in/yasser-alahmed-826901b
https://www.crunchbase.com/person/fahad-sami-al-hukair,Fahad Sami Al-Hukair,�,Riyadh,Saudi Arabia,"172,488",Fahad,Sami Al-Hukair,Male,�,,
https://www.crunchbase.com/person/ahmad-ramadan-ae97,Ahmad Ramadan,Co-Founder & Chief Technology Officer,Saudi Arabia,,"173,854",Ahmad,Ramadan,Male,Ahmad Ramadan is the Co-Founder and Chief Technology Officer of Wafeer. He attended Arab Open University - Saudi.,Wafeer,https://www.linkedin.com/in/arlinkedin
https://www.crunchbase.com/person/yousef-al-rasheedi-f8f0,Yousef Al Rasheedi,�,Saudi Arabia,,"174,069",Yousef Al,Rasheedi,Male,Yousef Al Rasheedi is a founder of Haraj.,,https://www.linkedin.com/in/usefalbarrak/?originalSubdomain=sa
https://www.crunchbase.com/person/ammar-bukhamsin,Ammar Bukhamsin,�,Saudi Arabia,,"174,755",Ammar,Bukhamsin,Male,"Ammar Bukhamsin is the CEO & Managing Director, Natixis Saudi Arabia.",,https://www.linkedin.com/in/ammar-bukhamsin/
https://www.crunchbase.com/person/mohammed-alqifari,Mohammed Alqifari,Co-Founder,Riyadh,Saudi Arabia,"174,877",Mohammed,Alqifari,Male,Mohammed Alqifari is the Co-Founder of Marn.,Marn,https://www.linkedin.com/in/mohammed-alqifari
https://www.crunchbase.com/person/abdulrahman-hariri,Abdulrahman Hariri,Founder,Makkah,Asia,"176,077",Abdulrahman,Hariri,Male,"Abdulrahman Hariri is the founder of Mntrni, Innovation Ventures, Educad.me, and a Venture Center Director at Prince Mohammed Bin Salman College of Business and Entrepreneurship - MBSC. Abdulrahman attended the University of Warwick.",Mntrni,https://www.linkedin.com/in/abdulrahmanhariri
https://www.crunchbase.com/person/hatem-kameli,Hatem Kameli,Founder,Jeddah,Saudi Arabia,"176,220",Hatem,Kameli,Male,"Hatem is digital marketing experts with +10 years experiences. He leads iCLICK digital consulting house in GCC market and he started two online startups Lucidya & Resal . He has a great experiences in digital marketing, mobile marketing, social media, and conversion. He is one of the first partner with Google and Hootsuite in GCC.",Lucidya,https://www.linkedin.com/in/hatemkameli
https://www.crunchbase.com/person/rashid-al-balaa,Rashid AlBallaa,Managing Director,Riyadh,Saudi Arabia,"176,696",Rashid,AlBallaa,Male,�,National Technology Group,https://www.linkedin.com/in/rballaa
https://www.crunchbase.com/person/alam-asadov,Alam Asadov,CFO,Riyadh,Saudi Arabia,"177,199",Alam,Asadov,Male,�,Homechain,https://www.linkedin.com/in/alam-asadov/
https://www.crunchbase.com/person/ibrahim-elbhery,Ibrahim Elbhery,�,Riyadh,Saudi Arabia,"178,828",Ibrahim,Elbhery,Male,�,,https://www.linkedin.com/in/ibrahimelbhery?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base_contact_details%3BTZOrEJ5IRhqTbcXSS%2FsDpA%3D%3D
https://www.crunchbase.com/person/abdullah-alkhaldi-4a92,Abdullah AlKhaldi,Co-Founder and CRO,Riyadh,Saudi Arabia,"179,140",Abdullah,AlKhaldi,Male,"Abdullah AlKhaldi is the current Founder of Koinz. He previously worked at Saudi Industrial Development Fund - SIDF as a Director, Business Development. Abdullah AlKhaldi attended Penn State University.",Koinz,https://www.linkedin.com/in/ahkhaldi
