Name Url,Full Name,Primary Job Title,Location,Location 1,CB Rank (Person),First Name,Last Name,Gender,Biography,Primary Organization,LinkedIn
https://www.crunchbase.com/person/mohammed-al-delaimi,Mohammed Al-Delaimi,"Founder, CEO, and Managing Director",Doha,Qatar,"96,440",Mohammed,Al-Delaimi,Male,"Mohammed Al-Delaimi is the Founder, CEO, and Managing Director at SkipCash.",SkipCash,https://qa.linkedin.com/in/mohammed-al-delaimi-838556173
https://www.crunchbase.com/person/abdulrahman-al-thani,Abdulrahman Al-Thani,Founder,Qatar,,"103,110",Abdulrahman,Al-Thani,Male,Abdulrahman Al-Thani is the Founder at Fusion Group. Abdulrahman Al-Thani attended the University of Jordan.,Fusion Group,https://www.linkedin.com/in/abdulrahman-al-thani-25517b76/
https://www.crunchbase.com/person/khalid-mubarak-s-a-al-kaabi,KHALID MUBARAK S A AL KAABI,�,Doha,Qatar,"107,672",KHALID,MUBARAK S A AL KAABI,Male,�,,
https://www.crunchbase.com/person/mohammed-abdulla-swidan,Mohammed Abdulla Swidan,President & CEO,Doha,Qatar,"108,412",Mohammed Abdulla,Swidan,Male,Mohammed Abdulla Swidan is the current President & CEO of Milaha. He previously worked at Halul Offshore Services Company as a Vice President of Operations. Mohammed Swidan attended the University of Greenwich.,Milaha,https://www.linkedin.com/in/mohammed-swidan-9bb82679
https://www.crunchbase.com/person/eyas-naif-assaf,Eyas Naif Assaf,�,Doha,Qatar,"109,757",Eyas,Naif Assaf,Male,"Eyas Naif Assaf is the Deputy Group CFO at Ooredoo Group.
Eyas Naif Assaf, was appointed as Director of Indosat Ooredoo at the Extraordinary General Meeting of Shareholders (EGMS) held on October 17, 2018. He attended Yarmouk University.",,https://www.linkedin.com/in/eyas-assaf-701a6541
https://www.crunchbase.com/person/moutaz-al-khayyat,Moutaz Al-Khayyat,�,Qatar,,"111,430",Moutaz,Al-Khayyat,Male,"Moutaz Al-Khayyat is Chairman at Aura-Hospitality.Moutaz Al -Khayyat is the co-founder and chairman of Urbacon Trading and Contracting (UCC). Moutaz� philosophy centres leadership that promotes creativity and innovation in the organization but that also develops trust through hard work and attention to detail. Thanks to this approach, UCC became one of the largest construction and trading companies in Qatar, completing several large and complex projects in different regions ranging from heavy construction, infrastructure, industrial facilities, mixed-use development, hospitality and residential.
Moutaz Al-Khayyat is also chairman of Baladna Food Industries QPSC, which went public in December 2019.",,https://www.linkedin.com/in/moutaz-al-khayyat-956a1772
https://www.crunchbase.com/person/ali-rana,Ali Rana,Director - QNB Capital,Doha,Qatar,"115,181",Ali,Rana,Male,�,QNB Group,https://www.linkedin.com/in/alirana
https://www.crunchbase.com/person/regard-yakou,Regard Yakou,�,Doha,Qatar,"121,523",Regard,Yakou,Male,"Regard Yakou received his Ph.D. from Aston University, located in the United Kingdom.  Respect Regard Yakou, previous VP and supervisor of Hill International and current chief of operations at Contraco, has built up various abilities to end up noticeably effective and unmistakable in his profession as a development director. Regard Yakou is responsible for overseeing multiple high-profile construction and development projects throughout his career",,https://www.linkedin.com/in/regard-abooyakou-0560a16
https://www.crunchbase.com/person/nagarajan-nehruji-9ffb,Nagarajan Nehruji,Co-Founder & Technical Director,Qatar,,"123,619",Nagarajan,Nehruji,Male,Nagarajan Nehruji is the Co-Founder and Technical Director of Conserve Green Building MEP Solutions BIM Service provider Qatar. He previously worked at AECOM MiddleEast as a Senior Engineer - Mechanical. Nagarajan Nehruji attended Thiagarajar College of Engineering.,Conserve Green Building MEP Solutions BIM Service provider Qatar,https://www.linkedin.com/in/nagarajan-nehruji-1292bb33
https://www.crunchbase.com/person/omar-al-emadi,Omar Al-Emadi,Group Chief Risk Officer,Qatar,,"127,015",Omar,Al-Emadi,Male,Omar Al-Emadi is the Group Chief Risk Officer of Masraf Al Rayan. He attended California State University.,Masraf Al Rayan,https://www.linkedin.com/in/omar-al-emadi-35580161/
https://www.crunchbase.com/person/juha-peralampi,Juha Peralampi,"Manager, Business Incubator; Lecturer in entrepreneurship and international business",Doha,Qatar,"132,729",Juha,Peralampi,Male,"Juha Per�lampi has provided coaching for over 2000 start-up companies and corporations in the past 12 years. He has also won ""The Most Successful Entrepreneurship Educator and Promoter in Finland"" award in 2012 by FINPIN, The Finnish Entrepreneurship and Innovation Network for Higher Education.
Mr. Per�lampi currently works in Doha, Qatar as the Manager of the Business Incubator, Qatar University, and as Lecturer in entrepreneurship and international business in the College of Business and Economics, Qatar University. He is also an entrepreneur. He has experience in international business in the USA, Latin America, a large percentage of Europe and Asia. Juha brings his many years of consulting experience to the educational forefront combining education, coaching, and high growth entrepreneurship.",Qatar University,https://www.linkedin.com/in/juha-per%C3%A4lampi-10a42a
https://www.crunchbase.com/person/hazem-gallagher-alagha,Hazem Gallagher-Alagha,Medical Director,Qatar,,"133,185",Hazem,Gallagher-Alagha,Male,Hazem Gallagher-Alagha is the Medical Director at Medigold Health. Hazem Gallagher-Alagha attended Monash University.,Medigold Health,https://www.linkedin.com/in/hazem-gallagher-alagha-2a71802a/
https://www.crunchbase.com/person/khalifa-al-haroon,Khalifa Al Haroon,Chief Executive Officer,Doha,Qatar,"136,518",Khalifa,Al Haroon,Male,Khalifa Al Haroon is the Chief Executive Officer at Store 974. He is a former Head of Interactive & Innovation at Vodafone. He attended the University of Essex and Anglia Ruskin University.,Store 974,https://www.linkedin.com/in/khalifaharoon/
https://www.crunchbase.com/person/veronica-bermudez,Veronica Bermudez,Senior Research Director Energy Center,Qatar,,"137,949",Veronica,Bermudez,Female,"Veronica is Senior Research Director at QEERI where she is the Director of the EnergyCenter leading the efforts in research and innovation in Energy programs as EnergyManagement (smart grids, EV, demand-response, power management,�), EnergyStorage (high capacity concepts and outdoor test and reliability), Energy Conversion(mainly downstream PV and adaptability and durability to Harsh Climates), EnergyEfficiency and Sustainable Development, Catalysis and  Process Technologies forAdded Value products and Disruptive Technologies (mainly Solar Rectennas andSensors)...Prior to joining the organization in 2018, she was Acting General Manager of AtsugiResearch Center at Solar Frontier KK in Japan, PrincipalScientist at EDF R&D, Senior Scientist at NEXCIS (EDF start-up) and Head of theOptoelectronic Characterization Laboratory at IRDEP (EDF) in France.Veronica has a PhD  in physics from the Universidad Autonoma de Madrid (Spain) andholds a number of international awards for her research activity. She is an AssociateEditor in Journal of Renewable and Sustainable Energy and acts as independent expertfor a number ofinternational funding agencies as the European Commission. She is also the author orco-author of more than 120 scientific papers in renowned journals, including Nature,Nature Energy and Science, a large number of invited and keynote conferences as wellas a  relevant patent portfolio. She has extensive experience in laboratory to industryresearch and technology transfer. She is IEEE Senior Member and an expert for theEuropean Commission and other funding bodies.",Qatar Environment and Energy Research Institute,https://www.linkedin.com/in/veronicabermudezinnovation/
https://www.crunchbase.com/person/safarudheen-farook,Safarudheen farook,Co-Founder and CEO,Qatar,,"138,003",Safarudheen,farook,Male,"Tech entrepreneur focusing on re-engineering the retail industry in MENA.
Innovative, Entrepreneur, FinTech enthusiastic, recognized for E-Commerce & FinTech thought leadership, a seasoned professional with 15 + Years of ICT and Fintech market expertise.

My successful startups and exits during the recent years -

SkipCash - Ex-Co-founder and CEO. Fintech mobile payments. Qatar.
Godeira.com - E-commerce, wholesale market. Dubai.
Hanger Project - Business to consumer direct marketing. Dubai.

Now, I am on the mission to re-engineer the shopping experience and to repair the entire retail value chain in the MENA Regions -",Spendwisor Inc,https://www.linkedin.com/in/safarudheenfarook/
https://www.crunchbase.com/person/amin-chaar,Amin Chaar,Founder and Managing Partner,Ad Dawhah,Asia,"138,236",Amin,Chaar,Male,Amin Chaar is the Founder and Managing Partner at BusinessBOX. He attended Yarmouk University in 2005.,BusinessBOX,https://www.linkedin.com/in/aminchaar
https://www.crunchbase.com/person/salem-khalaf-al-mannai,Salem Khalaf Al Mannai,�,Qatar,,"139,901",Salem,Khalaf Al Mannai,�,�,,
https://www.crunchbase.com/person/ahmad-al-namla,Ahmad Al Namla,�,Qatar,,"141,026",Ahmad Al,Namla,Male,Ahmad Al Namla is the Co-Founder and CEO of Qatar Museums Authority. He previously worked at Qatargas as Venture Contoller. He attended HEC Paris in 2013.,,https://www.linkedin.com/in/ahmad-al-namla-0397815/?originalSubdomain=qa
https://www.crunchbase.com/person/erin-godbold,Erin Godbold,"Communications Director, Waters and Africa",Doha,Qatar,"149,042",Erin,Godbold,Female,�,Gervais Danone Group,https://www.linkedin.com/in/eringodbold
https://www.crunchbase.com/person/khalid-ali-m-mandani-al-emadi,Khalid Ali M Mandani Al Emadi,Chief Procurement Manager,Qatar,,"149,103",Khalid Ali M Mandani,Al Emadi,Male,Khalid Ali M Mandani Al Emadi is the Chief Procurement officer at Qatar Steel Company. He attended Qatar University.,Qatar Steel Company,https://www.linkedin.com/in/khalid-ali-m-mandani-al-emadi-5b15b766
https://www.crunchbase.com/person/abdulbasit-ahmed-al-shaibei,Abdulbasit Ahmed Al Shaibei,�,Qatar,,"151,474",Abdulbasit Ahmed Al,Shaibei,Male,Abdulbasit Ahmed Al Shaibei is the CEO of Qatar International Islamic Bank .,,
https://www.crunchbase.com/person/shawn-saleem,Shawn Saleem,"Senior Business Analyst, Strategy & Corporate Performance",Doha,Qatar,"152,180",Shawn,Saleem,Male,"Shawn Saleem is the President, CEO and Co-founder at DOHA BANK. He Attended Cambridge Judge Business School.",Doha Bank,http://www.linkedin.com/in/ssaleem
https://www.crunchbase.com/person/taimaa-mohamed,Taimaa Mohamed,Co-Founder and Business Coordinator,Doha,Qatar,"154,680",Taimaa,Mohamed,Female,Taimaa Mohamed is the Co-Founder at Gooby. Attended Qatar University.,Goobynet,http://www.linkedin.com/in/taimaa-mohamed
https://www.crunchbase.com/person/ramez-al-khayyat,Ramez Al Khayyat,�,Qatar,,"160,572",Ramez,Al Khayyat,Male,Al-Khayyat is the Vice Chairman and Group CEO of Power International Holding. He attended the University of the West of Scotland.,,https://www.linkedin.com/in/ramez-al-khayyat
https://www.crunchbase.com/person/khalid-sultan-al-darwish,Khalid Sultan Al-Darwish,�,Qatar,,"164,719",Khalid,Sultan Al-Darwish,�,�,,
https://www.crunchbase.com/person/aarti-mahajan,Aarti Mahajan,Co-Founder and COO,Doha,Qatar,"166,053",Aarti,Mahajan,Female,Aarti Mahajan is the current Co-Founder and COO of Q-Tickets. She previously worked at BPO+ Business Process Outsourcing as a Co-Founder & COO. Aarti Mahajan attended Punjab University.,Q-Tickets,https://www.linkedin.com/in/mahajanaarti
https://www.crunchbase.com/person/badis-glaied,Badis Glaied,Pricing Analyst (Cargo Revenue Management),Doha,Qatar,"167,490",Badis,Glaied,Male,�,Qatar Airways,https://www.linkedin.com/in/badisglaied/
https://www.crunchbase.com/person/fuencisla-merino,Fuencisla Merino,Assistant Director Mobility Services,Doha,Qatar,"171,959",Fuencisla,Merino,Female,�,Ooredoo Group,https://www.linkedin.com/in/fuencislamerino/?ppe=1
https://www.crunchbase.com/person/fahd-saad-qahtani-al-qahtani,Fahd Saad Qahtani Al Qahtani,�,Qatar,,"174,055",Fahd Saad Qahtani Al,Qahtani,Male,Fahd Saad Qahtani Al Qahtani is CEO of Mowasalat.,,https://www.linkedin.com/in/fahd-saad-qahtani-al-qahtani-315020a5
https://www.crunchbase.com/person/ramzi-mari,Ramzi Mari,�,Qatar,,"174,938",Ramzi,Mari,Male,Ramzi is the Chief Financial Officer for QNB and has been appointed as Chief Financial Officer and Board Member for QNB Capital.,,https://www.linkedin.com/in/ramzi-mari-35384a16/
https://www.crunchbase.com/person/jose-maria-prieto-pablos,Jose Maria Prieto Pablos,"New Business, Strategic Planning and Market research Director",Doha,Qatar,"174,994",Jose Maria,Prieto Pablos,Male,"Spanish National (Le�n- Spain 1978) Telecom Engineer and MBA (UPM Madrid) father of 3 that loves outdoor sports, good American series and history books

Dynamic professional with extensive background in the Telco industry, strategic partnerships, international business development, product management, and Digital marketing. Provides strategic leadership and entrepreneurial mindset with self-starting mentality. Experience working as common ground between technology and commercial propositions, from roles as Marketing Product Manager to Head of Strategic Partnerships and New Business Director. Innovative and forward-thinking leader with thorough understanding of changing digital market. Establishes strong and effective networking within the industry leveraging relationships for win-win situations. Talented communicator collaborating across various international markets in LatAm, Europe, MENA, GCC, and APAC. Worked with top internet and mobile companies, including Facebook, Google, Twitter, Whatsapp, Spotify, Viber and Opera. Highly skilled in complex negotiations and project team management.",Ooredoo Group,https://www.linkedin.com/in/josemariaprieto/?ppe=1
https://www.crunchbase.com/person/mohammad-al-saad,Mohammad Al-Saad,Chairman and Founding Board Member,Doha,Qatar,"181,929",Mohammad,Al-Saad,Male,Mohammad Al-Saad is the current Chairman and Founding Board Member of Doha Tech Angels. He previously worked at BARWA Real Estate Group as a Board Member. Mohammad Al-Saad attended HEC Paris.,Doha Tech Angels,https://www.linkedin.com/in/mohammad-al-saad-ba64609
https://www.crunchbase.com/person/abdul-ali-fa21,Abdul Ali,Chief Growth Officer,Doha,Qatar,"188,755",Abdul,Ali,Male,Abdul Ali is the Chief Growth Officer at Thakaa Technologies. Abdul Ali attended the University of Lucknow.,Sajdah,https://www.linkedin.com/in/abdulali1/
https://www.crunchbase.com/person/jassim-al-mansoori,Jassim Al-Mansoori,Co-Founder and Chairman of the Executive Committee,Doha,Qatar,"189,805",Jassim,Al-Mansoori,Male,"Jassim Al-Mansoori is the Co-Founder and Chairman of the Executive Committee of iHorizons. He previously worked at People Dynamics as a Chairman. Jassim Al-Mansoori attended
Eastern Michigan University.",iHorizons,https://www.linkedin.com/in/jassim-al-mansoori-3702979
https://www.crunchbase.com/person/michele-gaddy,Michele Gaddy,Science Coordinator,Doha,Qatar,"189,867",Michele,Gaddy,Female,�,Qatar Foundation,https://www.linkedin.com/in/michele-gaddy-1594b5133/
https://www.crunchbase.com/person/faraj-abdulla,Faraj Abdulla,RDI Program Manager,Doha,Qatar,"191,382",Faraj,Abdulla,Male,"Faraj Abdulla is the RDI Program Manager at Qatar Research, Development and Innovation and Co-Founder at Girnaas.","Qatar Research, Development and Innovation",https://www.linkedin.com/in/faraj-abdulla-0918a34a
https://www.crunchbase.com/person/atto-hamdy,Atto Hamdy,�,Doha,Qatar,"195,208",Atto,Hamdy,Male,"Abdelrahman Hamdi M Abdulrahim (born 1 November 1990) popularly known as Atto Hamdy, is an uprising entrepreneur and a former track and field athlete born in Doha, Qatar.[1] Atto is a nine-times Qatar champion for the Decathlon national championship. In 2009, he also became a national champion in Boxing under 95kgs. In the last decade and throughout his athletic career, Atto became regarded as a national icon in Qatar with a total of 120 colored medals",,https://www.linkedin.com/in/atto-hamdy
https://www.crunchbase.com/person/nayef-rashwan,Nayef Rashwan,CEO,Doha,Qatar,"197,416",Nayef,Rashwan,Male,Nayef Rashwan is the current CEO of Qatar Pay. He previously worked at Qtel as a Network Administrator. Nayef attended the University of Liverpool.,Qatar Pay,https://www.linkedin.com/in/nayefrashwan
https://www.crunchbase.com/person/johannes-glas,Johannes Glas,Principal,Qatar,,"198,929",Johannes,Glas,Male,"Johannes Glas joined Investcorp in 2010 from Addax Bank where he was a Vice President in the Investment Group. Prior to joining Addax, he worked for Al Saraya Properties Co. in Bahrain, Capgemini in London and Derendinger in Zurich.

Johannes holds an MBA in Business Engineering from the University of St. Gallen HSG and a BBA (Honors) in International Business Administration from the European Business School EBSi.",Investcorp,http://www.linkedin.com/pub/johannes-glas/0/575/756
https://www.crunchbase.com/person/hamad-al-ibrahim,Hamad Al Ibrahim,Executive Vice President & Chairman of the Board,Qatar,,"204,460",Hamad Al,Ibrahim,Male,�,Qatar Foundation,https://www.linkedin.com/in/hamadalibrahim
https://www.crunchbase.com/person/muhammed-takriti,Muhammed Takriti,"Co-Founder, Partner and CEO",Doha,Qatar,"205,415",Muhammed,Takriti,Male,"Muhammed Takriti is the co-founder, Partner and CEO of iHorizons. He previously worked at Ministry of Municipal Affairs & Agriculture as a Head of Personal IT Systems. Muhammed Takriti attended MIT Sloan School of Management.",iHorizons,https://www.linkedin.com/in/takriti/
https://www.crunchbase.com/person/omar-abdallah-73ed,Omar Abdallah,Co-Founder,Doha,Qatar,"206,641",Omar,Abdallah,Male,Omar Abdallah is the Co-Founder of Pocket Learn. Omar Abdallah attended American School of Doha.,Pocket Learn,https://www.linkedin.com/in/realomarabdallah
https://www.crunchbase.com/person/fahad-al-khalifa,Fahad Al-Khalifa,Group CEO,Qatar,,"207,076",Fahad,Al-Khalifa,Male,Fahad Al-khalifa is the CEO at Al Khalij Commercial Bank.,Al Khalij Commercial Bank,https://www.linkedin.com/in/fahad-al-khalifa-60794752
https://www.crunchbase.com/person/noora-almarri,Noora Almarri,Co-Founder,Qatar,,"207,660",Noora,Almarri,Female,Noora Almarri is the Co-Founder at Goobynet. Attended Qatar University.,Goobynet,https://www.linkedin.com/in/noora-almarri-32a019140
https://www.crunchbase.com/person/alex-aclimandos,Alex Aclimandos,Chief Financial Officer,Qatar,,"209,102",Alex,Aclimandos,Male,Alex Aclimandos is the Chief Financial Officer at Qatari Investors Group. He attended American University from 1991 - 1994.,Qatari Investors,https://www.linkedin.com/in/alexaclimandos/
https://www.crunchbase.com/person/francisco-miguel-caetano-de-sousa,Francisco Miguel Condeco Caetano De Sousa,�,Qatar,,"209,656",Francisco Miguel,Condeco Caetano De Sousa,Male,Managing Director of Talabat Qatar. 13 years experience of empowering sustainable growth for tech-oriented business in 9 Countries in EMEA and South America.,,https://www.linkedin.com/in/franciscomiguelsousa/
https://www.crunchbase.com/person/begum-saygecitli,Begum Saygecitli,Azure Infra & Security Lead,Doha,Qatar,"213,892",Begum,Saygecitli,Female,Begum Saygecitli is the Azure Infra & Security Lead at Microsoft.. She attended Stanford University Graduate School of Business.,Microsoft,https://www.linkedin.com/in/begum-saygecitli/
https://www.crunchbase.com/person/mohammed-al-shirawi,Mohammed Al-Shirawi,�,Doha,Qatar,"214,357",Mohammed,Al-Shirawi,Male,"Mr. Mohammed S. Mohammed  Hamad Al-Shirawi

Al-Sherawi Profile:

Mr. Mohammed Al-Shirawi was born in Qatar. He graduated in 1987 from the University of Kent, United Kingdom with an MA in Management (Financial Analysis).

Mr. Al-Shirawi has over 36 working years of experience in the field of Finance, Insurance, Real-Estate Development, Projects Finance, Investments, Petrochemical, Oil and Gas industry.

Mr. Al Shirawi has been working with Qatar Petroleum for 27 years.  He was appointed as the Director of Financ of Qatar Petroleum in 1996.

He joined Qatar General Petroleum Corporation (later called “Qatar Petroleum”) in 1982 after successfully completing numerous development programs within a variety of major international oil companies. He progressively held key positions, culminating in his appointment as Finance Manager of QGPC Offshore in 1990.

In 1992, when the two operations of Onshore and Offshore were merged, he continued with increased responsibility as Finance Manager of Oil and Gas Operations. Following the establishment of the Ministry of Energy & Industry and the unification of QGPC, he became Manager, Financial Accounting, a position he held up until he was appointed as Finance Director in 1996.

Mr. Al Shirawi is also a Board Member of Qatar Gas; Chairman, Board of Directors, Gulf Drilling International; Chairman, Board of Directors, Al-Koot Insurance And Re-Insurance Company; Member, Management Committee, Occidental; Chairman, General Tenders Committee, Qatar Petroleum; Chairman, Board of Directors, Freej Real-Estate Company; Chairman, Management Committee, Qatar Petroleum Development (QPD); Member, Management Committee, Maersk Oil Qatar; and Board Member of Qatar Airways Boards.

Positions Hold over 27 years working with Qatar Petroleum:

1. Chief Coordinator, Gulf International Services (GIS);
2. Chief Coordinator, Industries Qatar (IQ);
3. Chairman, Board of Directors, Freej Real-Estate Company;
4. Chairman, Board of Directors, Gulf Drilling International;
5. Chairman, Board of Directors, Al-Koot Insurance And Re-Insurance Company;
6. Member, Management Committee, Occidental;
7. Member, Management Committee, Doha Asian Game;
8. Member, Board of Directors, Qatar Airways;
9. Member, Board of Directors, Qatar Gas;
10. Chairman, General Tenders Committee, Qatar Petroleum;
11. Chairman, Investment Committee, Qatar Petroleum;
12. Chairman, Management Committee, Qatar Petroleum Development (QPD);
13. Member, Management Committee, Maersk Oil Qatar;
14. Director of Finance, Qatar Petroleum;
15. Finance Manager, Qatar Petroleum;",,https://www.linkedin.com/in/mohammed-al-shirawi-a2470015
https://www.crunchbase.com/person/omran-hamad-al-kuwari,Omran Hamad Al-Kuwari,Chief Executive Officer of Qatar Foundation International,Qatar,,"214,986",Omran Hamad,Al-Kuwari,Male,Mr. Omran Hamad Al-Kuwari is a Chief Executive Officer of Qatar Foundation International at Qatar Foundation.,UCL,https://www.linkedin.com/in/omran-hamad-al-kuwari-1534754/
https://www.crunchbase.com/person/herve-bourel-e5dc,Herve Bourel,Chief Commercial Officer,Qatar,,"220,160",Herve,Bourel,Male,Herve Bourel is the current Chief Commercial Officer of DKV Belgium. He previously worked at MunichRe as a Head of Munich Wellbeing Improvement.,DKV Belgium,https://www.linkedin.com/in/herve-bourel-b6824639
https://www.crunchbase.com/person/erhama-nassir-al-kaabi-family-holding,Erhama Nassir Al-Kaabi Family Holding,�,Qatar,,"220,854",Erhama Nassir,Al-Kaabi Family Holding,Male,"Mr. Al-Kaabi is an active board member of Al Koot Insurance and Reinsurance, Community College of Qatar and Malomatia Companies. He holds a BS Computer Science, Duquesne University, Pittsburgh Pennsylvania USA and Executive Mater Degree of Business Administration, HEC Paris Executive MBA.",,
https://www.crunchbase.com/person/wisam-costandi,Wisam Costandi,Founder & Managing Director,Qatar,,"227,075",Wisam,Costandi,Male,�,Informatica Qatar,https://www.linkedin.com/in/wisam
https://www.crunchbase.com/person/aysha-al-mudahka,Aysha Al Mudahka,"Director of Strategic Initiative and Partnerships Development , CEO Office",Qatar,,"228,581",Aysha,Al Mudahka,Female,"Aysha Al Mudahka is the Director of Strategic Initiative and Partnerships Development , CEO Office  of Qatar Foundation. She previously worked at Qatar Business Incubation Center (QBIC) as a CEO. Aysha Al Mudahka attended HEC Paris.",Qatar Foundation,https://www.linkedin.com/in/aysha-al-mudahka-5511b23
https://www.crunchbase.com/person/akber-khan,Akber Khan,�,Qatar,,"238,097",Akber,Khan,Male,"Akber has more than 18 years� experience in the investment industry. He is Senior Director, Asset Management and has been with Al Rayan Investment since early 2009, where is responsible for client portfolios, now in excess of $900 million. Prior to Al Rayan, Akber spent over 11 years at Deutsche Bank, London where, having started as a trader, he went on to hold senior research positions in both European and Emerging Markets equities. He was latterly equity strategist for Central & Eastern Europe, Middle East & Africa. Akber graduated from University College London, UK. From 2013-2016 he has been in MENA Fund Manager Magazine�s �Power 50� list of the �most influential, innovative and powerful people� in the regional industry.",,https://www.linkedin.com/in/akber-khan-60191311/?ppe=1
https://www.crunchbase.com/person/abdullah-majed-al-nuaimi,Abdullah Majed Al Nuaimi,�,Qatar,,"239,448",Abdullah,Majed Al Nuaimi,�,�,,
https://www.crunchbase.com/person/shabina-khatri,Shabina Khatri,Co-founder and Executive Editor,Doha,Qatar,"239,922",Shabina,Khatri,Female,�,Doha News,https://www.linkedin.com/in/shabinak
https://www.crunchbase.com/person/abdul-gafoor-704c,Abdul Gafoor,CEO,Qatar,,"247,954",Abdul,Gafoor,Male,Argon Global is a CEO at Argon Global.,Argon Global,https://www.linkedin.com/in/abdul-gafoor-ab258024/
https://www.crunchbase.com/person/gourang-hemani,Gourang Hemani,Chief Finance Officer,Qatar,,"249,981",Gourang,Hemani,Male,Gourang Hemani is the chief financial officer at Qatar Islamic Bank.,Qatar Islamic Bank,https://www.linkedin.com/in/gourang-hemani-cfa-frm-ca-a9141a18
https://www.crunchbase.com/person/pavan-kumar-6,Pavan Kumar,Founder,Qatar,,"254,358",Pavan,Kumar,Male,"Dr.Pavan Kumar is a seasoned professional in ICT sector and has worked with Indian & MNC companies. He is specialized in startups and launching of new businesses, and held technology and leadership roles in SITA Equant, Reliance Data Center, Reliance Infocomm etc.. Known for innovative ideas and passion for pursuing them for results. His technology background and business acumen bring unique advantage to startups and in motivating young entrepreneurs.",3P eVentures,https://www.linkedin.com/in/pavantalla/
https://www.crunchbase.com/person/fatma-al-ghanim,Fatma Al-Ghanim,�,Doha,Qatar,"258,140",Fatma,Al-Ghanim,Female,�,,https://www.linkedin.com/in/fatma-al-ghanim-86167b29/
https://www.crunchbase.com/person/sean-bond-845b,Sean Bond,Chief Marketing Officer,Doha,Qatar,"261,672",Sean,Bond,Male,Sean Bond is the Chief Marketing Officer of Pollen. He is a former Chief Marketing Officer at LaunchpoolXYZ. He attended the University of Manchester.,Pollen,https://www.linkedin.com/in/seanbond81
https://www.crunchbase.com/person/khalid-al-khanji-2687,Khalid Al-khanji,Chief of Strategy and Development,Doha,Qatar,"265,019",Khalid,Al-khanji,Male,Khalid Al-khanji is the current Chief of Strategy and Development of Qatar University. He previously worked at Hamad Bin Khalifa University as a Vice President- of Student Affairs. Khalid attended London Business School.,Qatar University,https://www.linkedin.com/in/dr-khalid-al-khanji-9a558535
https://www.crunchbase.com/person/hossam-eldin-mostafa,Hossam Eldin Mostafa,Group CEO,Qatar,,"266,963",Hossam,Eldin Mostafa,Male,Hossam Eldin Mostafa is the group CEO of Al Qamra Holding. He previously worked at ARS as a CEO. Hossam Eldin Mostafa attended Cairo University.,Al Qamra Holding,https://www.linkedin.com/in/dr-hossam-eldin-mostafa-840b4a122
https://www.crunchbase.com/person/cengiz-oztelcan,Cengiz Oztelcan,CEO,Doha,Qatar,"277,479",Cengiz,Oztelcan,Male,"Cengiz Oztelcan currently serves as the CEO of Gulf Bridge International. Oztelcan has an extensive background in understanding complex business and customer needs.  Prior to joining GBI, Cengiz has over 23 years of experience wherein he has held senior management roles in sales, marketing, strategic business and corporate development areas in the telecommunications and IT industry.",Gulf Bridge International,https://www.linkedin.com/in/cengizoztelcan/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=qa
https://www.crunchbase.com/person/mohammad-bin-abdulaziz-ahmed-albaker,Mohammad bin Abdulaziz Ahmed Albaker,Founder,Doha,Qatar,"278,793",Mohammad bin Abdulaziz,Ahmed Albaker,Male,�,Klickset Inc.,
https://www.crunchbase.com/person/rijas-backer,Rijas Backer,Managing Director,Qatar,,"279,369",Rijas,Backer,Male,Rijas Backer is the Managing Director at Explore IT Solutions. He attended Bharathiar University.,Explore It solutions Pvt Ltd,https://www.linkedin.com/in/rijasbacker
https://www.crunchbase.com/person/regina-turbina,Regina Turbina,�,Qatar,,"281,036",Regina,Turbina,Female,�,,https://www.linkedin.com/in/regina-turbina-093237207/
https://www.crunchbase.com/person/mohamed-issa-haji-ahmed,Mohamed Issa Haji Ahmed,�,Qatar,,"295,966",Mohamed,Issa Haji Ahmed,�,�,,
https://www.crunchbase.com/person/emad-saif,Emad Saif,Lecturer & Coordinator of Entrepreneurship,Doha,Qatar,"296,096",Emad,Saif,Male,"I'm an educator, entrepreneur and engineer all in one! I specialize in entrepreneurship education and training. I have professional engineering experience in manufacturing, logistics and construction, but later found my self drifting in an entrepreneurial direction. I was involved in several technology startups and later found great enjoyment as an entrepreneurship educator. I'm currently working as a lecturer at Qatar University. I design training programs and provide entrepreneurship training aiming to spark an entrepreneurial culture on campus. In addition, I'm regularly involved as a mentor, judge or a speaker in external events such as GEW, Startup Weekend and several business competitions. I'm very passionate about entrepreneurship and I'm heavily engaged in building the entrepreneurship ecosystem in Qatar.",Qatar University,https://www.linkedin.com/in/emadsaif
https://www.crunchbase.com/person/cosette-kehdy-adam,Cosette kehdy Adam,CEO,Doha,Qatar,"297,710",Cosette kehdy,Adam,Male,Cosette kehdy Adam is the CEO at Katara Hospitality. Cosette attended Saint Joseph University of Beirut.,Katara Hospitality,https://www.linkedin.com/in/cosette-kehdy-adam-a1891215a/?originalSubdomain=qa
https://www.crunchbase.com/person/constantinos-constantinides,Constantinos Constantinides,Chief Strategy Officer,Qatar,,"301,686",Constantinos,Constantinides,Male,"Constantinos Constantinides is the Chief Strategy Officer	 at Qatar Islamic Bank. Attended University of Birmingham.",Qatar Islamic Bank,https://www.linkedin.com/in/constantinos-constantinides-25b5082/
